fit_time,score_time,test_accuracy,test_roc_auc,test_f1,test_precision,test_recall
75.63213539123535,0.7633242607116699,0.6477594596557484,0.6243867997308747,0.7608717089044473,0.8692125718148023,0.6765453748355984
76.97334456443787,0.7174310684204102,0.5938414277355178,0.6124873442728824,0.7081975827640568,0.8567160383955248,0.6035648707958261
77.06238079071045,0.7177057266235352,0.6760957642725599,0.6392183540277474,0.7906290176658254,0.8480081716036773,0.7405227009187405
76.5334632396698,0.7533009052276611,0.7217118358597459,0.6651067527774973,0.821892302415601,0.8635708401976936,0.7840516032532485
76.4465799331665,0.7614810466766357,0.7448129638043314,0.6772593979515164,0.8389409290766584,0.8704750570266786,0.809611659441011
