fit_time,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro
16.8294460773468,0.10318851470947266,0.6790012033694344,0.547522051865108,0.5702775132319466,0.5478753309385244
16.809303522109985,0.11055397987365723,0.7970623501199041,0.7188483105166099,0.769943349318232,0.6944660573983421
16.68845510482788,0.11786103248596191,0.7491942572516848,0.7099796067345985,0.7797653778385065,0.6732845955826636
16.814330577850342,0.11383771896362305,0.7145369284876905,0.6854982236227177,0.7057504931652646,0.71129514815563
17.024471044540405,0.10059881210327148,0.6901740926526999,0.5949543525531031,0.6875923440127998,0.5645357413803327
